## dioPeriod = 1.0
## startTime = 1463666159.35
## numMotes = 100
## otfHousekeepingPeriod = 5.0
## slotframeLength = 101
## squareSide = 2.0
## cpuID = None
## sixtopPdrThreshold = 1.5
## slotDuration = 0.01
## sixtopNoHousekeeping = 0
## pkPeriodVar = 0.05
## numCyclesPerRun = 100
## numRuns = 2
## otfThreshold = 4
## sixtopNoRemoveWorstCell = 0
## burstTimestamp = 20
## simDataDir = simData
## numChans = 16
## minRssi = -97
## noInterference = 1
## numPacketsBurst = 5
## gui = True
## pkPeriod = None
## combinationKeys = ['noInterference', 'numMotes', 'otfThreshold']
## sixtopHousekeepingPeriod = 1.0


# appGenerated appReachesDagroot appRelayed aveHops aveLatency aveQueueDelay chargeConsumed collidedTxs cycle droppedAppFailedEnqueue droppedMacRetries droppedNoRoute droppedNoTxCells droppedQueueFull effectiveCollidedTxs numRxCells numTx numTxCells otfAdd otfRemove probableCollisions rplChurnParentSet rplChurnPrefParent rplChurnRank rplRxDIO rplTxDIO runNum scheduleCollisions topRxRelocatedCells topTxRelocatedBundles topTxRelocatedCells txQueueFill
             0                 0          0       0          0             0              0           0     0                       0                 0              0                0                0                    0          0     0          0      0         0                  0                 0                  0            0        0        0      0                  0                   0                     0                   0           0
             0                 0          0       0          0             0              0           0     1                       0                 0              0                0                0                    0          0     0          0      0         0                  0               299                217           15     1157      100      0                  0                   0                     0                   0           0
             0                 0          0       0          0             0              0           0     2                       0                 0              0                0                0                    0          0     0          0      0         0                  0                 1                341            0     1157      100      0                  0                   0                     0                   0           0
             0                 0          0       0          0             0              0           0     3                       0                 0              0                0                0                    0          0     0          0      0         0                  0                 0                341            0     1157      100      0                  0                   0                     0                   0           0
             0                 0          0       0          0             0        885.600           4     4                       0                 0              0                0                0                    3        124     0        124    124         0                  0                 0                341            0     1157      100      0                  2                   0                     0                   0           0
             0                 0          0       0          0             0       6961.800          46     5                       0                 0              0                0                0                    7        272     0        272    148         0                  0                 0                341            0     1157      100      0                 23                   0                     0                   0           0
             0                 0          0       0          0             0      13653.000          46     6                       0                 0              0                0                0                    7        272     0        272      0         0                  0                 0                341            0     1157      100      0                 23                   0                     0                   0           0
             0                 0          0       0          0             0      20344.200          46     7                       0                 0              0                0                0                    7        272     0        272      0         0                  0                 0                341            0     1157      100      0                 23                   0                     0                   0           0
             0                 0          0       0          0             0      27035.400          46     8                       0                 0              0                0                0                    7        272     0        272      0         0                  0                 0                341            0     1157      100      0                 23                   0                     0                   0           0
             0                 0          0       0          0             0      33726.600          46     9                       0                 0              0                0                0                    7        272     0        272      0         0                  0                 0                341            0     1157      100      0                 23                   0                     0                   0           0
             0                 0          0       0          0             0      40417.800          46    10                       0                 0              0                0                0                    7        272     0        272      0         0                  0                 0                341            0     1157      100      0                 23                   0                     0                   0           0
             0                 0          0       0          0             0      47109.000          46    11                       0                 0              0                0                0                    7        272     0        272      0         0                  0                 0                341            0     1157      100      0                 23                   0                     0                   0           0
             0                 0          0       0          0             0      53800.200          46    12                       0                 0              0                0                0                    7        272     0        272      0         0                  0                 0                341            0     1157      100      0                 23                   0                     0                   0           0
             0                 0          0       0          0             0      60491.400          46    13                       0                 0              0                0                0                    7        272     0        272      0         0                  0                 0                341            0     1157      100      0                 23                   0                     0                   0           0
             0                 0          0       0          0             0      67182.600          46    14                       0                 0              0                0                0                    7        272     0        272      0         0                  0                 0                341            0     1157      100      0                 23                   0                     0                   0           0
             0                 0          0       0          0             0      73873.800          46    15                       0                 0              0                0                0                    7        272     0        272      0         0                  0                 0                341            0     1157      100      0                 23                   0                     0                   0           0
             0                 0          0       0          0             0      80565.000          46    16                       0                 0              0                0                0                    7        272     0        272      0         0                  0                 0                341            0     1157      100      0                 23                   0                     0                   0           0
             0                 0          0       0          0             0      87256.200          46    17                       0                 0              0                0                0                    7        272     0        272      0         0                  0                 0                341            0     1157      100      0                 23                   0                     0                   0           0
             0                 0          0       0          0             0      93947.400          46    18                       0                 0              0                0                0                    7        272     0        272      0         0                  0                 0                341            0     1157      100      0                 23                   0                     0                   0           0
            99                 2         44   1.000     10.000       411.500     106739.140          46    19                       0                 0              0                0                0                    7        272    57        272      0         0                  0                 0                341            0     1157      100      0                 23                   0                     0                   0          97
             0                13         94   1.615     71.000      3400.333     127597.420          46    20                       0                 0              0                0                4                    7        272   186        272      1         0                  0                 3                337           28     1157      100      0                 23                   0                     0                   0          84
             0                 8         21   2.000    161.250      2825.000     138752.460          42    21                       0                 0              0                0                9                    7        262   224        262      0         0                  0                12                339          110     1157      100      0                 21                   0                     0                   0          76
             0                11          4   2.182    263.455      2852.000     147633.020          42    22                       0                 0              0                0                4                    7        260   245        260      0         0                  0                 9                334           92     1157      100      0                 21                   0                     0                   0          65
             0                10          3   2.700    365.800      3137.000     156174.740          44    23                       0                 0              0                0                2                    7        264   266        264      2         0                  0                 3                333           89     1157      100      0                 22                   0                     0                   0          55
             0                29          9   2.862    482.276      3481.567     168237.200          57    24                       0                 0              0                0                2                    9        310   309        310     17         0                  0                 1                343           89     1157      100      0                 29                   0                     0                   0          26
             0                24          3   4.000    575.583      2102.274     179383.120          52    25                       0                 0              0                0                0                    9        316   339        316      6         0                  0                 6                326           88     1157      100      0                 27                   0                     0                   0           2
             0                 2          1   4.500    654.000       570.000     187458.880          52    26                       0                 0              0                0                0                    9        314   341        314      0         0                  0                 3                334           71     1157      100      0                 27                   0                     0                   0           0
             0                 0          0       0          0             0     195183.280          52    27                       0                 0              0                0                0                    9        315   341        315      1         0                  0                 0                340           25     1157      100      0                 27                   0                     0                   0           0
             0                 0          0       0          0             0     202932.280          54    28                       0                 0              0                0                0                    9        314   334        314      1         1                  0                 0                340            0     1157      100      0                 28                   0                     0                   0           0
             0                 0          0       0          0             0     210730.480          54    29                       0                 0              0                0                0                   10        316   325        316      5         1                  0                 0                340            0     1157      100      0                 28                   0                     0                   0           0
             0                 0          0       0          0             0     218479.480          54    30                       0                 0              0                0                0                   10        316   325        316      1         0                  0                 1                339           22     1157      100      0                 28                   0                     0                   0           0
             0                 0          0       0          0             0     226253.080          54    31                       0                 0              0                0                0                   10        316   325        316      0         0                  0                 0                339            0     1157      100      0                 28                   0                     0                   0           0
             0                 0          0       0          0             0     234026.680          54    32                       0                 0              0                0                0                   10        316   325        316      0         0                  0                 0                339            0     1157      100      0                 28                   0                     0                   0           0
             0                 0          0       0          0             0     241800.280          54    33                       0                 0              0                0                0                   10        314   324        314      0         1                  0                 0                339            0     1157      100      0                 28                   0                     0                   0           0
             0                 0          0       0          0             0     249524.680          54    34                       0                 0              0                0                0                   10        314   324        314      0         0                  0                 0                339            0     1157      100      0                 28                   0                     0                   0           0
             0                 0          0       0          0             0     257249.080          54    35                       0                 0              0                0                0                   10        314   324        314      0         0                  0                 0                339            0     1157      100      0                 28                   0                     0                   0           0
             0                 0          0       0          0             0     264973.480          54    36                       0                 0              0                0                0                   10        314   324        314      0         0                  0                 0                339            0     1157      100      0                 28                   0                     0                   0           0
             0                 0          0       0          0             0     272697.880          54    37                       0                 0              0                0                0                   10        314   324        314      0         0                  0                 0                339            0     1157      100      0                 28                   0                     0                   0           0
             0                 0          0       0          0             0     280422.280          54    38                       0                 0              0                0                0                   10        314   324        314      0         0                  0                 0                339            0     1157      100      0                 28                   0                     0                   0           0
             0                 0          0       0          0             0     288146.680          54    39                       0                 0              0                0                0                   10        314   324        314      0         0                  0                 0                339            0     1157      100      0                 28                   0                     0                   0           0
             0                 0          0       0          0             0     295871.080          54    40                       0                 0              0                0                0                   10        314   324        314      0         0                  0                 0                339            0     1157      100      0                 28                   0                     0                   0           0
             0                 0          0       0          0             0     303595.480          54    41                       0                 0              0                0                0                   10        314   324        314      0         0                  0                 0                339            0     1157      100      0                 28                   0                     0                   0           0
             0                 0          0       0          0             0     311319.880          54    42                       0                 0              0                0                0                   10        314   324        314      0         0                  0                 0                339            0     1157      100      0                 28                   0                     0                   0           0
             0                 0          0       0          0             0     319044.280          54    43                       0                 0              0                0                0                   10        314   324        314      0         0                  0                 0                339            0     1157      100      0                 28                   0                     0                   0           0
             0                 0          0       0          0             0     326768.680          54    44                       0                 0              0                0                0                   10        314   324        314      0         0                  0                 0                339            0     1157      100      0                 28                   0                     0                   0           0
             0                 0          0       0          0             0     334493.080          54    45                       0                 0              0                0                0                   10        314   324        314      0         0                  0                 0                339            0     1157      100      0                 28                   0                     0                   0           0
